"names","center_x","center_y","cluster_no","cell_type"
"2997859600419200005-mPFC_NF3_r1-mPFC","12089.0589681855","985.426928410156","13","N_Sst"
"2997859600419200017-mPFC_NF3_r1-mPFC","12069.8786995727","1024.43797601859","4","N_Arhgap25"
"2997859600419200018-mPFC_NF3_r1-mPFC","12035.1106891936","1026.39219250831","4","N_Arhgap25"
"2997859600419200019-mPFC_NF3_r1-mPFC","12069.9134240777","1035.07916876007","14","N_Sept4/Crym"
"2997859600419200040-mPFC_NF3_r1-mPFC","12003.9638592506","1089.49479085836","11","N_Lhx6"
"2997859600419200061-mPFC_NF3_r1-mPFC","12058.4826636223","1084.31816237966","14","N_Sept4/Crym"
"2997859600420100022-mPFC_NF3_r1-mPFC","12174.3036701265","979.737361039472","13","N_Sst"
"2997859600420100042-mPFC_NF3_r1-mPFC","12187.457015856","988.875397515685","14","N_Sept4/Crym"
"2997859600420100049-mPFC_NF3_r1-mPFC","12201.0558776877","995.749726253778","14","N_Sept4/Crym"
"2997859600420100064-mPFC_NF3_r1-mPFC","12182.3801442176","1003.52343292074","11","N_Lhx6"
"2997859600420100071-mPFC_NF3_r1-mPFC","12138.9380576481","1009.86330353406","4","N_Arhgap25"
"2997859600420100074-mPFC_NF3_r1-mPFC","12196.4740416572","1010.98856688478","4","N_Arhgap25"
"2997859600420100086-mPFC_NF3_r1-mPFC","12120.9929863728","1024.08287623269","4","N_Arhgap25"
"2997859600420100089-mPFC_NF3_r1-mPFC","12141.5341261225","1025.06359153091","13","N_Sst"
"2997859600420100095-mPFC_NF3_r1-mPFC","12174.368324248","1028.22630065828","11","N_Lhx6"
"2997859600420100097-mPFC_NF3_r1-mPFC","12181.1384540467","1031.37910903095","11","N_Lhx6"
"2997859600420100105-mPFC_NF3_r1-mPFC","12108.2745565959","1033.94819553209","11","N_Lhx6"
"2997859600420100110-mPFC_NF3_r1-mPFC","12123.5722993315","1038.90825467448","4","N_Arhgap25"
"2997859600420100115-mPFC_NF3_r1-mPFC","12100.3583664019","1040.11493588575","4","N_Arhgap25"
"2997859600420100143-mPFC_NF3_r1-mPFC","12166.1463436823","1071.74650132817","4","N_Arhgap25"
"2997859600420100146-mPFC_NF3_r1-mPFC","12201.6166545774","1062.62974787885","14","N_Sept4/Crym"
"2997859600420100154-mPFC_NF3_r1-mPFC","12128.6152656109","1069.45782417226","20","N_Npy"
"2997859600420100199-mPFC_NF3_r1-mPFC","12172.1782488266","984.505408013015","13","N_Sst"
"2997859600420100201-mPFC_NF3_r1-mPFC","12139.3513913785","989.575285897645","14","N_Sept4/Crym"
"2997859600420100213-mPFC_NF3_r1-mPFC","12122.1731321297","1022.1518823673","4","N_Arhgap25"
"2997859600420100215-mPFC_NF3_r1-mPFC","12178.3836962458","1032.15372468978","11","N_Lhx6"
"2997859600420100216-mPFC_NF3_r1-mPFC","12165.1098962823","1034.12443980074","4","N_Arhgap25"
"2997859600420200018-mPFC_NF3_r1-mPFC","12126.9708671827","1024.61465332272","4","N_Arhgap25"
"2997859600420200021-mPFC_NF3_r1-mPFC","12164.3676745504","1035.63995398316","4","N_Arhgap25"
"2997859600420200036-mPFC_NF3_r1-mPFC","12122.9135665523","1066.23383892418","20","N_Npy"
"2997859600420200053-mPFC_NF3_r1-mPFC","12098.9967693981","1043.91086375848","4","N_Arhgap25"
"2997859600421100014-mPFC_NF3_r1-mPFC","12328.1977980711","988.617671444965","1","N_Slc30a3"
"2997859600421100016-mPFC_NF3_r1-mPFC","12322.8637939557","988.963046076328","1","N_Slc30a3"
"2997859600421100029-mPFC_NF3_r1-mPFC","12283.1727720752","1012.77166715894","13","N_Sst"
"2997859600421100032-mPFC_NF3_r1-mPFC","12306.2241144172","1026.76210873946","4","N_Arhgap25"
"2997859600421100034-mPFC_NF3_r1-mPFC","12287.5927014993","1028.56738629069","4","N_Arhgap25"
"2997859600421100038-mPFC_NF3_r1-mPFC","12216.8516287984","1030.70495810923","17","N_Vip"
"2997859600421100040-mPFC_NF3_r1-mPFC","12226.9132831967","1033.44959600093","14","N_Sept4/Crym"
"2997859600421100041-mPFC_NF3_r1-mPFC","12324.162673452","1032.11968672786","14","N_Sept4/Crym"
"2997859600421100045-mPFC_NF3_r1-mPFC","12302.8963992743","1043.87796830027","13","N_Sst"
"2997859600421100046-mPFC_NF3_r1-mPFC","12223.6937486879","1040.27128311574","14","N_Sept4/Crym"
"2997859600421100047-mPFC_NF3_r1-mPFC","12248.4215674098","1048.04791840039","14","N_Sept4/Crym"
"2997859600421100048-mPFC_NF3_r1-mPFC","12280.5924776442","1047.33127546218","4","N_Arhgap25"
"2997859600421100063-mPFC_NF3_r1-mPFC","12278.7757851607","1066.55021021824","4","N_Arhgap25"
"2997859600421100064-mPFC_NF3_r1-mPFC","12242.206985051","1067.96108920077","4","N_Arhgap25"
"2997859600421100067-mPFC_NF3_r1-mPFC","12221.5191767026","1070.23512953222","1","N_Slc30a3"
"2997859600421100072-mPFC_NF3_r1-mPFC","12279.2414884879","1076.74113747458","1","N_Slc30a3"
"2997859600421100103-mPFC_NF3_r1-mPFC","12310.8907981772","983.145801287193","1","N_Slc30a3"
"2997859600421100114-mPFC_NF3_r1-mPFC","12226.3498647229","1036.97295204797","14","N_Sept4/Crym"
"2997859600421100122-mPFC_NF3_r1-mPFC","12224.3428386558","1068.35581150635","1","N_Slc30a3"
"2997859600421100123-mPFC_NF3_r1-mPFC","12276.6253528427","1076.33953106629","4","N_Arhgap25"
"2997859600421100141-mPFC_NF3_r1-mPFC","12307.6634737665","1022.19288063665","11","N_Lhx6"
"2997859600421100148-mPFC_NF3_r1-mPFC","12304.2807464084","1038.87341175779","13","N_Sst"
"2997859600421100158-mPFC_NF3_r1-mPFC","12282.9671906653","1081.49062336585","14","N_Sept4/Crym"
"2997859600421200004-mPFC_NF3_r1-mPFC","12226.7395206132","975.116746840374","1","N_Slc30a3"
"2997859600421200020-mPFC_NF3_r1-mPFC","12263.9920367878","1035.10784444069","4","N_Arhgap25"
"2997859600421200030-mPFC_NF3_r1-mPFC","12235.4377737427","1055.60473591931","4","N_Arhgap25"
"2997859600421200043-mPFC_NF3_r1-mPFC","12285.5519781224","1085.54455678","1","N_Slc30a3"
"2997859600421200069-mPFC_NF3_r1-mPFC","12272.9718581253","1072.66064625724","4","N_Arhgap25"
"2997859600422100013-mPFC_NF3_r1-mPFC","12393.9191326366","979.778889461279","11","N_Lhx6"
