names,center_x,center_y,cluster_no,cell_type,fov
2788213104254100283-BLA_FR24-BLA,5573.09493927786,7084.07100590226,6,N_Penk,BLA_FR24-BLA
2788213104254100291-BLA_FR24-BLA,5486.16558102512,7080.18188229943,7,N_Tac1,BLA_FR24-BLA
2788213104254100344-BLA_FR24-BLA,5602.20645451795,6968.93133989856,7,N_Tac1,BLA_FR24-BLA
2788213104254100345-BLA_FR24-BLA,5619.80675898835,6971.67157382335,6,N_Penk,BLA_FR24-BLA
2788213104254100347-BLA_FR24-BLA,5592.99238814918,6977.97797902758,6,N_Penk,BLA_FR24-BLA
2788213104254100352-BLA_FR24-BLA,5603.12297446374,6980.29703765326,8,N_Nptx1/Itm2a,BLA_FR24-BLA
2788213104254100353-BLA_FR24-BLA,5554.1573920335,6991.04247122538,6,N_Penk,BLA_FR24-BLA
2788213104254100357-BLA_FR24-BLA,5511.37984926254,7083.52548299896,2,N_Baiap3,BLA_FR24-BLA
2788213104254100361-BLA_FR24-BLA,5615.39623952907,6996.798324074,2,N_Baiap3,BLA_FR24-BLA
2788213104254100362-BLA_FR24-BLA,5588.73777071861,7001.00311956847,7,N_Tac1,BLA_FR24-BLA
2788213104254100366-BLA_FR24-BLA,5552.77238573336,7011.19262450318,6,N_Penk,BLA_FR24-BLA
2788213104254100367-BLA_FR24-BLA,5533.02152279539,7013.55379910642,6,N_Penk,BLA_FR24-BLA
2788213104254100368-BLA_FR24-BLA,5580.07470525761,7018.22279801721,7,N_Tac1,BLA_FR24-BLA
2788213104254100370-BLA_FR24-BLA,5607.66015925977,7020.94116311952,6,N_Penk,BLA_FR24-BLA
2788213104254100377-BLA_FR24-BLA,5587.10931140463,7032.55595146075,7,N_Tac1,BLA_FR24-BLA
